mID,mName,mSubType,mRarity,mMoveLimit
1100029,레벨 달성 보상 카드[90레벨],44,4,7
1100100,레벨 달성 패키지[1레벨],44,1,6
1100101,레벨 달성 패키지[30레벨],44,1,6
1100102,레벨 달성 패키지[55레벨],44,1,6
1100200,스타터 희귀 변신 제작서,43,2,6
1100201,스타터 희귀 서번트 제작서,43,2,6
1100202,하드코어 영웅 변신 카드 조각,43,3,6
1100203,아크 전설 변신 제작 카드,43,4,6
1100204,엘테르 영웅 변신 카드 조각,116,3,0
1100205,만월 전설 서번트 카드 조각,116,4,0
1100206,하드코어 영웅 서번트 카드 조각,43,3,6
1100207,메테오스의 레어 영웅 변신 카드 조각,116,3,0
1100208,감사의 전설 변신카드 제작서,116,4,6
1100209,메테오스의 탑 영웅 변신 카드 조각,116,3,0
1100290,희귀 변신 확정 뽑기권[프로모션],44,2,6
1100291,희귀 서번트 확정 뽑기권[프로모션],44,2,6
1100292,희귀 매터리얼 확정 상자[프로모션],44,2,6
1100293,희귀 변신 확정 뽑기권[프로모션],44,2,6
910114,희귀 매터리얼 확정 상자[이벤트],44,2,6
1100300,희귀 매터리얼 확정 상자,44,2,6
1100301,고급 매터리얼 확정 상자,44,1,6
1100302,마력의 티끌 상자,44,1,6
1100303,영웅의 고급 재료 상자,44,1,6
1100310,스타터 희귀 변신 카드,44,2,6
1100401,일일 성장 패키지 상자,44,0,6
1110000,스타터 정착 패키지,44,0,6
1110001,업데이트 기념 골드 패키지 상자 I,44,0,6
1110002,업데이트 기념 골드 패키지 상자 II,44,0,6
1110003,한가위 모둠 패키지,44,0,6
1110004,한가위 매터리얼 패키지,44,0,6
1110005,(사용안함)판매보류 매터리얼 패키지,44,0,6
1110006,한가위 매터리얼 패키지 II,44,0,6
1110007,헤라켄의 티끌 패키지 상자,44,0,6
1110008,헤라켄의 축 무기 강화 패키지 상자,44,0,6
1110009,헤라켄의 축 방어구 강화 패키지 상자,44,0,6
1110010,헤라켄의 정수 패키지 상자,44,0,6
1110011,태초의 흔적 상자,44,0,6
1110012,고급 매터리얼 확정 패키지 상자,44,1,7
1110013,희귀 변신 제작 상자,44,2,7
1110014,희귀 서번트 제작 상자,44,2,7
1110015,봉인된 영혼석 패키지 상자,44,1,7
1110016,100일 기념 골드 패키지 상자,44,1,7
1110017,헤라켄의 축 장신구 강화 패키지 상자,44,0,7
1110018,크리스마스 패키지 상자,44,2,7
1110019,크리스마스 축복 상자,44,2,7
1110020,미노타우르스 도감 패키지 상자,44,2,7
1110021,영웅 변신 도전 패키지 상자,44,2,7
1110022,영웅 서번트 도전 패키지 상자,44,2,7
1110023,월간 가면&팔찌 전리품 패키지 상자,44,2,7
1110024,월간 주문서 패키지 상자,44,1,7
1110025,월간 금관&나팔 전리품 패키지 상자,44,2,7
1110026,월간 파괴의 가면 10+1 상자,44,2,7
1110027,월간 수호의 팔찌 10+1 상자,44,2,7
1110028,월간 생명의 금관 10+1 상자,44,2,7
1110029,월간 숙련의 나팔 10+1 상자,44,2,7
1110030,생명의 금관 패키지 상자,44,2,7
1110031,생명의 금관 패키지 10+1 상자,44,2,7
1110032,숙련의 나팔 패키지 상자,44,2,7
1110033,숙련의 나팔 패키지 10+1 상자,44,2,7
1110034,영웅 영혼석 패키지 상자,44,3,7
1110035,생명의 금관 보너스 상자,44,2,7
1110036,숙련의 나팔 보너스 상자,44,2,7
1110037,설날 기념 파괴의 가면 패키지 상자,44,2,7
1110038,설날 기념 수호의 팔찌 패키지 상자,44,2,7
1110039,새해 맞이 패키지 상자,44,1,7
1110040,월간 성장 패키지 상자,44,2,7
1110041,주간 성장 패키지 상자,44,1,7
1110042,월간 전투 패키지 상자,44,2,7
1110043,특별한 생명의 금관 패키지 상자,44,0,7
1110044,특별한 숙련의 나팔 패키지 상자,44,0,7
1110045,봄맞이 희귀 변신 패키지 상자,44,0,7
1110046,봄맞이 희귀 서번트 패키지 상자,44,0,7
1110047,도전 전리품 팔찌 & 가면 패키지 상자,44,0,7
1110048,도전 전리품 금관 & 나팔 패키지 상자,44,0,7
1110049,업데이트 기념 특별 도감 패키지 상자,44,0,7
1110050,영웅 변신 도전 패키지 상자,44,0,7
1110051,영웅 서번트 도전 패키지 상자,44,0,7
1110052,희귀 영혼석 패키지 상자,44,0,7
1110053,스킬 강화 업데이트 패키지 상자,44,0,7
1110054,업데이트 기념 금관&나팔 패키지 상자,44,2,7
1110055,언데드 던전 업데이트 패키지I 상자,44,0,7
1110056,언데드 던전 업데이트 패키지II 상자,44,0,7
1110057,극복의 성배 패키지 상자,44,2,7
1110058,영혼의 부적 패키지 상자,44,2,7
1110059,영웅 변신 도전 패키지 상자,44,0,7
1110060,영웅 서번트 도전 패키지 상자,44,0,7
1110061,극복의 성배 보너스 상자,44,2,7
1110062,영혼의 부적 보너스 상자,44,2,7
1110063,영웅 서번트 도전 패키지 상자,44,0,7
1110064,영웅 매터리얼 도전 패키지 상자,44,0,7
1110065,최상급 이벤트 패키지 상자,44,0,7
1110066,최상급 장비 성장 상자,44,0,7
1110067,극복의 성배 패키지 10+1 상자,44,2,7
1110068,영혼의 부적 패키지 10+1 상자,44,2,7
1110069,월간 상급 매터리얼 패키지 상자,44,0,7
1110070,점령자의 성물 도감 패키지 상자,44,0,7
1110071,스타터 패키지 상자,44,0,7
1110072,버닝 성장 패키지 상자,44,0,7
1110073,월간 극복의 성배 10+1 상자,44,2,7
1110074,월간 영혼의 부적 10+1 상자,44,2,7
1110075,도전 전리품 팔찌&가면 패키지 상자,44,2,7
1110076,도전 전리품 금관&나팔 패키지 상자,44,2,7
1110077,도전 전리품 성배&부적 패키지 상자,44,2,7
1110078,특별한 극복의 성배 패키지 상자,44,2,7
1110079,특별한 영혼의 부적 패키지 상자,44,2,7
1110080,일루미나의 성지 도감 패키지 I 상자,44,0,7
1110081,일루미나의 성지 도감 패키지 II 상자,44,0,7
1110082,신규 서버 기념 골드 패키지 상자,44,0,7
1110083,신규 서버 기념 모둠 패키지 상자,44,0,7
1110084,각인 패키지 상자,44,0,7
1110085,영웅 스킬 조각 패키지 I 상자,44,0,7
1110086,영웅 스킬 조각 패키지 II 상자,44,0,7
1110087,최상급 유피테르 패키지 상자,44,0,7
1110088,황천의 유물 도감 패키지 상자,44,0,7
1110089,고대의 무기 주문서 패키지 상자,44,0,7
1110090,고대의 방어구 주문서 패키지 상자,44,0,7
1110091,도전 전리품 패키지 상자,44,0,7
1110092,던전 페스티벌 패키지 상자,44,0,7
1110093,시간의 모래 패키지 상자,44,0,7
1110094,메테오스의 홍염 도감 패키지 I 상자,44,0,7
1110095,메테오스의 홍염 도감 패키지 II 상자,44,0,7
1110096,변신&유피테르 패키지 상자,44,0,7
1110097,각인 특별 할인 패키지 상자,44,0,7
1110098,신규 서버 모둠 패키지 상자,44,0,7
1110099,여름맞이 희귀 변신 패키지 상자,44,0,7
1110100,여름맞이 희귀 서번트 패키지 상자,44,0,7
1110101,여름맞이 매터리얼 패키지 상자,44,0,7
1110102,영웅 변신 도전 패키지 상자,44,0,7
1110103,영웅 서번트 도전 패키지 상자,44,0,7
1110104,크리스의 보물 상자,44,0,7
1110105,크리스의 첫번째 보물 상자 패키지 상자,44,0,7
1110106,크리스의 두번째 보물 상자 패키지 상자,44,0,7
1110107,불멸의 혼 도감 패키지 상자,44,0,7
1110108,콜포트의 환영 목걸이 상자,44,0,7
1110109,특별한 영혼석 패키지 상자,44,0,7
1110110,영웅 변신 도전 패키지 상자,44,0,7
1110111,영웅 서번트 도전 패키지 상자,44,0,7
1110112,희귀 확정 변신 패키지 상자,44,0,7
1110113,희귀 확정 서번트 패키지 상자,44,0,7
1110114,특별한 영웅 변신 도전 패키지 상자,44,0,7
1110115,특별한 영웅 서번트 도전 패키지 상자,44,0,7
1110116,도전 전리품 팔찌 패키지 상자,44,0,7
1110117,도전 전리품 가면 패키지 상자,44,0,7
1110118,도전 전리품 금관 패키지 상자,44,0,7
1110119,도전 전리품 나팔 패키지 상자,44,0,7
1110120,도전 전리품 성배 패키지 상자,44,0,7
1110121,도전 전리품 부적 패키지 상자,44,0,7
1110122,확률 업 매터리얼 상자,44,0,6
1110123,[재판매]점령자의 성물 도감 상자,44,0,7
1110124,한가위 기념 패키지 상자,44,0,7
1110125,서번트&유피테르 패키지 상자,44,0,7
1110126,매터리얼&유피테르 패키지 상자,44,0,7
1110127,[재판매]황천의 유물 도감 상자,44,0,7
1110128,희귀 매터리얼 뽑기 세트 상자,44,0,7
1110129,천공의 무구 도감 패키지 I 상자,44,0,7
1110130,천공의 무구 도감 패키지 II 상자,44,0,7
1110131,노바3 오픈 기념 초특급 패키지 상자,44,0,7
1110132,신규 서버 기념 골드 패키지 상자,44,0,7
1110133,메테오스의 송곳니 도감 패키지 상자,44,0,7
1110134,희귀 확정 변신 패키지 상자,44,0,7
1110135,희귀 확정 서번트 패키지 상자,44,0,7
1110136,위협의 기운 도감 패키지 상자,44,0,7
1110137,만월의 유물 도감 패키지 I 상자,44,0,7
1110138,만월의 유물 도감 패키지 II 상자,44,0,7
1110139,도전 전리품 팔찌 패키지 상자,44,0,7
1110140,도전 전리품 가면 패키지 상자,44,0,7
1110141,도전 전리품 금관 패키지 상자,44,0,7
1110142,도전 전리품 나팔 패키지 상자,44,0,7
1110143,도전 전리품 성배 패키지 상자,44,0,7
1110144,도전 전리품 부적 패키지 상자,44,0,7
1110145,서번트&유피테르 패키지 상자,44,0,7
1110146,영웅 매터리얼 도전 패키지 상자,44,0,7
1110147,특별한 영혼석 패키지 상자,44,0,7
1110148,각인 패키지 상자,44,0,7
1110149,신월의 의식서 도감 패키지 I 상자,44,0,7
1110150,신월의 의식서 도감 패키지 II 상자,44,0,7
1110151,주간 모래 패키지 상자,44,0,7
1110152,주간 전투 패키지 상자,44,0,7
1110153,월간 부적&성배 전리품 패키지 상자,44,2,7
1110154,매터리얼&유피테르 패키지 상자,44,0,7
1110155,산타의 선물 패키지 상자,44,0,7
1110156,변신&유피테르 패키지 상자,44,0,7
1110157,빛의 성유물 도감 패키지 상자,44,0,7
1110158,풍성한 신년 패키지 상자,44,0,7
1110159,영웅 매터리얼 도전 패키지 상자,44,0,7
1110160,크리스마스 기념 변신 스크롤 상자,44,0,7
1110161,월간 전리품&성장 포인트 상자,44,0,7
1110162,암흑의 계시록 도감 패키지 I 상자,44,0,7
1110163,암흑의 계시록 도감 패키지 II 상자,44,0,7
1110164,서번트&유피테르 패키지 상자,44,0,7
1110165,변신&유피테르 패키지 상자,44,0,7
1110166,매터리얼&유피테르 패키지 상자,44,0,7
1110167,일반 포인트 충전석 상자,44,0,7
1110168,고급 포인트 충전석 상자,44,1,7
1110169,희귀 포인트 충전석 상자,44,2,7
1110277,희귀 포인트 충전석 상자[이벤트],44,2,7
1110170,영웅 포인트 충전석 상자,44,3,7
1110171,전설 포인트 충전석 상자,44,4,7
1110172,[재판매]불멸의 혼 도감 상자,44,0,7
1110173,[재판매]메테오스의 송곳니 도감 상자,44,0,7
1110174,환영의 구슬 도감 패키지 상자,44,0,7
1110175,특별한 영혼석 패키지 상자,44,0,7
1110176,각인 패키지 상자,44,0,7
1110177,도전 전리품 팔찌 패키지 상자,44,0,7
1110178,도전 전리품 가면 패키지 상자,44,0,7
1110179,도전 전리품 금관 패키지 상자,44,0,7
1110180,도전 전리품 나팔 패키지 상자,44,0,7
1110181,도전 전리품 성배 패키지 상자,44,0,7
1110182,도전 전리품 부적 패키지 상자,44,0,7
1110183,[재판매]빛의 성유물 도감 상자,44,0,7
1110184,스타터 변신 패키지 상자,44,0,7
1110185,스타터 서번트 패키지 상자,44,0,7
1110186,스킬 강화 패키지 상자,44,0,7
1110187,스킬 강화 상자,44,0,6
1110188,흑룡의 석상 도감 패키지 I 상자,44,0,7
1110189,흑룡의 석상 도감 패키지 II 상자,44,0,7
1110190,매터리얼 스페셜 패키지 상자,44,0,7
1110191,영웅 매터리얼 확정 상자[프로모션],44,3,6
1110192,최상급 매터리얼 패키지 상자,44,1,6
1110193,장비 슬롯&유피테르 패키지 상자,44,1,6
1110194,[노바04]초특급 패키지 상자,44,1,6
1110195,[노바04]스타터 패키지 상자,44,1,6
1110196,[노바04]전리품 패키지 상자,44,1,6
1110197,매터리얼 슬롯 강화 행운 상자,44,1,6
1110198,매터리얼 슬롯 유피테르 패키지 상자,44,1,6
1110199,영웅 매터리얼 도전 패키지 상자,44,1,6
1110200,영웅 변신 도전 패키지 상자,44,1,6
1110201,영웅 서번트 도전 패키지 상자,44,1,6
1110202,위협의 기운 도감 패키지 상자,44,1,6
1110203,미노타우르스 도감 패키지 상자,44,1,6
1110204,최상급 매터리얼 상자,44,0,6
1110205,매터리얼 슬롯 강화 주문서 상자,44,1,6
1110206,장비 슬롯 강화 패키지 상자,44,1,6
1110207,장비 슬롯 강화 행운 상자,44,1,6
1110208,명예 군단 훈장 도감 패키지 I 상자,44,1,6
1110209,명예 군단 훈장 도감 패키지 II 상자,44,1,6
1110210,전장의 서막 도감 패키지 상자,44,1,6
1110211,영혼석&유피테르 패키지 상자,44,1,6
1110212,한가위 기념 패키지 I 상자,44,1,6
1110213,한가위 기념 패키지 II 상자,44,1,6
1110214,[재판매]강화 달인의 징표 I 도감 상자,44,1,6
1110215,[재판매]강화 달인의 징표 II 도감 상자,44,1,6
1110216,고서의 속삭임 도감 패키지 I 상자,44,1,6
1110217,고서의 속삭임 도감 패키지 II 상자,44,1,6
1110218,주간 성장 패키지 상자,44,0,7
1110219,[재판매]환영의 구슬 도감 상자,44,0,7
1110220,주간 전투 패키지 상자,44,0,7
1110221,가을맞이 패키지 상자,44,0,7
1110222,주간 성장 패키지 상자,44,0,7
1110223,매터리얼 슬롯 유피테르 패키지 상자,44,1,6
1110224,영웅 변신 도전 패키지 상자,44,1,6
1110225,영웅 서번트 도전 패키지 상자,44,1,6
1110226,변신&유피테르 패키지 상자,44,0,7
1110227,서번트&유피테르 패키지 상자,44,0,7
1110228,군주의 참회록 도감 상자,44,1,6
1110229,스킬 강화 패키지 상자,44,0,7
1110230,영혼석&포인트 충전석 패키지 상자,44,0,7
1110231,매터리얼&유피테르 패키지 상자,44,0,7
1110232,매터리얼 슬롯 유피테르 패키지 상자,44,1,6
1110233,도전 전리품 팔찌 패키지 상자,44,0,7
1110234,도전 전리품 가면 패키지 상자,44,0,7
1110235,도전 전리품 금관 패키지 상자,44,0,7
1110236,도전 전리품 나팔 패키지 상자,44,0,7
1110237,도전 전리품 성배 패키지 상자,44,0,7
1110238,도전 전리품 부적 패키지 상자,44,0,7
1110239,월간 전리품&성장 포인트 상자,44,0,7
1110240,매터리얼 스텝업 패키지 I 상자,44,0,7
1110241,매터리얼 스텝업 패키지 II 상자,44,0,7
1110244,주간 모래 패키지 상자,44,0,7
1110247,할로윈 기념 스텝업 패키지 I 상자,44,0,7
1110248,할로윈 기념 스텝업 패키지 II 상자,44,0,7
1110249,각인 패키지 상자,44,0,7
1110250,스페셜 서번트 스텝업 패키지 I 상자,44,0,7
1110251,스페셜 서번트 스텝업 패키지 II 상자,44,0,7
1110252,스페셜 서번트 스텝업 패키지 III 상자,44,0,7
1110253,스킬 강화 패키지 상자,44,0,6
1110254,스페셜 변신 스텝업 패키지 I 상자,44,0,7
1110255,스페셜 변신 스텝업 패키지 II 상자,44,0,7
1110256,스페셜 변신 스텝업 패키지 III 상자,44,0,7
1110257,메리 크리스마스 패키지 상자,44,0,7
1110258,Xmas 서번트 스텝업 패키지 I 상자,44,0,7
1110259,Xmas 서번트 스텝업 패키지 II 상자,44,0,7
1110260,Xmas 서번트 스텝업 패키지 III 상자,44,0,7
1110261,새해맞이 변신 스텝업 패키지 I 상자,44,0,7
1110262,새해맞이 변신 스텝업 패키지 II 상자,44,0,7
1110263,새해맞이 변신 스텝업 패키지 III 상자,44,0,7
1110264,Xmas 서번트 선물 상자,44,0,7
1110265,새해맞이 변신 선물 상자,44,0,7
1110266,명예의 깃발 도감 패키지 상자,44,0,7
1110267,아타락시아 패키지 상자,44,0,7
1110268,벨제뷔트 패키지 상자,44,0,7
1110269,화타포스 패키지 상자,44,0,7
1110270,군신의 망토 스텝업 패키지 I 상자,44,0,7
1110271,군신의 망토 스텝업 패키지 II 상자,44,0,7
1110272,군신의 망토 스텝업 패키지 III 상자,44,0,7
1110273,가이아스의 변신 패키지 상자,44,0,7
1110274,유게네스의 서번트 패키지 상자,44,0,7
1110275,유게네스의 변신 패키지 상자,44,0,6
1110276,가이아스의 서번트 패키지 상자,44,0,7
1110278,변신 합성 포인트 행운 상자[영웅],44,3,7
1110279,서번트 합성 포인트 행운 상자[영웅],44,3,7
1110280,심연의 매터리얼 슬롯 행운 상자,44,3,7
1110281,영웅 매터리얼 확정 뽑기권[프로모션],44,3,6
1110282,전장의 서막 도감 상자,44,0,7
1110283,고대의 장비 슬롯 강화 패키지 상자,44,0,6
1110284,가이아스의 변신 패키지 상자,44,0,6
1110285,타나토스 스타터 패키지 상자,44,0,7
1110286,타나토스 변신 패키지 상자,44,0,7
1110287,타나토스 전리품 패키지 상자,44,0,7
1110288,타나토스 성장 패키지 상자,44,0,7
1110289,타나토스의 부활 스텝업 패키지 I 상자,44,0,7
1110290,타나토스의 부활 스텝업 패키지 II 상자,44,0,7
1110291,타나토스의 부활 스텝업 패키지 III 상자,44,0,7
1110292,헤라켄의 매터리얼 패키지 상자,44,0,7
1110293,매터리얼 슬롯 강화 패키지 상자,44,0,7
1110294,봄맞이 소풍 패키지 상자,44,0,7
1110295,가이아스의 서번트 패키지 상자,44,0,6
1110296,매터리얼 유피테르 패키지 상자,44,0,7
1110297,위협의 기운 도감 패키지 상자,44,0,7
1110298,아타락시아 패키지 상자,44,0,6
1110299,벨제뷔트 패키지 상자,44,0,7
1110300,일일 최상급 변신 패키지 상자,44,0,6
1110301,일일 최상급 서번트 패키지 상자,44,0,6
1110302,영혼석&포인트 충전석 패키지 상자,44,0,6
1110303,업데이트 기념 스텝업 패키지 I 상자,44,0,7
1110304,업데이트 기념 스텝업 패키지 II 상자,44,0,7
1110305,업데이트 기념 스텝업 패키지 III 상자,44,0,7
1110306,전리품 팔찌 복구 스텝업 패키지 I 상자,44,0,6
1110307,전리품 가면 복구 스텝업 패키지 I 상자,44,0,6
1110308,전리품 금관 복구 스텝업 패키지 I 상자,44,0,6
1110309,전리품 나팔 복구 스텝업 패키지 I 상자,44,0,6
1110310,전리품 성배 복구 스텝업 패키지 I 상자,44,0,6
1110311,전리품 부적 복구 스텝업 패키지 I 상자,44,0,6
1110312,고대의 매터리얼 슬롯 도전 패키지 상자,44,0,6
1110313,매터리얼 스텝업 패키지 I 상자,44,0,7
1110314,매터리얼 스텝업 패키지 II 상자,44,0,7
1110315,미노타우르스의 형상 도감 패키지 상자,44,0,7
1110316,메테오스의 일일 패키지 상자,44,0,6
1110317,매터리얼 교환[전설] 제작 패키지 상자,44,0,6
1110318,파멸의 매터리얼 스텝업 패키지 I 상자,44,0,7
1110319,파멸의 매터리얼 스텝업 패키지 II 상자,44,0,7
1110320,파멸의 매터리얼 스텝업 패키지 III 상자,44,0,7
1110321,파멸의 매터리얼 스텝업 패키지 Ⅳ 상자 ,44,0,7
1110322,매터리얼 유피테르 패키지 상자,44,0,7
1110323,점령자의 성물 도감 패키지 상자,44,0,7
1110324,고대의 매터리얼 슬롯 행운 상자,44,3,7
1110325,영웅 변신 도전 일일 패키지 상자,44,0,6
1110326,영웅 서번트 도전 일일 패키지 상자,44,0,7
1110327,매터리얼 일일 패키지 상자,44,0,7
1110328,1000일 전야제 스텝업 패키지 I 상자,44,0,7
1110329,1000일 전야제 스텝업 패키지 II 상자,44,0,7
1110330,1000일 전야제 스텝업 패키지 III 상자,44,0,7
1110331,로얄 코인 일일 패키지 상자,44,0,7
1110332,황천의 유물 도감 패키지 상자,44,0,7
1110333,군주의 지휘봉 도감 패키지 상자,44,0,7
1110334,매터리얼 합성 포인트 행운 상자[영웅],44,3,7
1110335,로얄 코인 행운 상자,44,0,7
1110336,찬란한 매터리얼 스텝업 패키지 I 상자,44,0,6
1110337,찬란한 매터리얼 스텝업 패키지 II 상자,44,0,6
1110338,찬란한 매터리얼 스텝업 패키지 III 상자,44,0,6
1110339,성장 포인트 유피테르 패키지 상자,44,0,6
1110340,불멸의 혼 도감 패키지 상자,44,0,6
1110341,영웅의 흔적 스텝업 패키지 I 상자,44,0,6
1110342,영웅의 흔적 스텝업 패키지 II 상자,44,0,6
1110343,영웅의 흔적 스텝업 패키지 III 상자,44,0,6
1110344,영웅의 흔적 스텝업 패키지 IV 상자,44,0,6
1110345,고대의 엘테르 스텝업 패키지 I 상자,44,0,6
1110346,고대의 엘테르 스텝업 패키지 II 상자,44,0,6
1110347,고대의 엘테르 스텝업 패키지 III 상자,44,0,6
1110348,유게네스의 매터리얼 패키지 상자,44,0,6
1110349,메테오스의 송곳니 도감 패키지 상자,44,0,6
1110350,영웅의 흔적,43,0,6
1110351,벨켄의 조각상 패키지 상자,44,0,6
1110352,1000일 기념 유물 상자,44,0,6
1110353,1000일 기념 귀걸이 상자,44,0,6
1110354,1000일 기념 선물 상자,44,0,6
1110355,최상급 럭키 상자,44,0,6
1110356,영웅의 흔적 스텝업 패키지 V 상자,44,0,6
1110357,벨리타의 조각상 패키지 상자,44,0,6
1110358,일일 슬롯 유피테르 패키지 상자,44,0,6
1110359,시간의 모래 다이아 패키지 상자,44,0,6
1110360,영웅 매터리얼 스텝업 패키지 I 상자,44,0,6
1110361,영웅 매터리얼 스텝업 패키지 II 상자,44,0,6
1110362,영웅 매터리얼 스텝업 패키지 III 상자,44,0,6
1110363,영웅 매터리얼 스텝업 패키지 IV 상자,44,0,6
1110364,황금빛 다이아 스텝업 패키지 I 상자,44,0,6
1110365,황금빛 다이아 스텝업 패키지 II 상자,44,0,6
1110366,황금빛 다이아 스텝업 패키지 III 상자,44,0,6
1110367,빛의 성유물 도감 패키지 상자,44,0,6
1110368,벨켄의 조각상 행운 상자,44,0,6
1110369,벨리타의 조각상 행운 상자,44,0,6
1110370,벨켄의 조각상 상자,44,3,6
1110371,벨리타의 조각상 상자,44,3,6
1200110,1주차 스팟 쟁탈 패키지 I 상자,44,3,7
1200111,호위 기사의 하사품 상자[뽑기권],44,3,7
1200112,호위 기사의 하사품 상자[재료],44,3,7
1200113,호위 기사의 하사품 상자[비급서],44,3,7
1200120,1주차 스팟 쟁탈 패키지 II 상자,44,3,7
1200121,호위 기사의 하사품 상자[팔찌],44,3,7
1200122,호위 기사의 하사품 상자[가면],44,3,7
1200123,호위 기사의 하사품 상자[금관],44,3,7
1200124,호위 기사의 하사품 상자[나팔],44,3,7
1200125,호위 기사의 하사품 상자[부적],44,3,7
1200126,호위 기사의 하사품 상자[성배],44,3,7
1200210,2주차 스팟 쟁탈 패키지 I 상자,44,3,7
1200211,영주의 하사품 상자[뽑기권],44,3,7
1200212,영주의 하사품 상자[재료],44,3,7
1200213,영주의 하사품 상자[비급서],44,3,7
1200220,2주차 스팟 쟁탈 패키지 II 상자,44,3,7
1200221,영주의 하사품 상자[가면],44,3,7
1200222,영주의 하사품 상자[팔찌],44,3,7
1200223,영주의 하사품 상자[금관],44,3,7
1200224,영주의 하사품 상자[나팔],44,3,7
1200225,영주의 하사품 상자[부적],44,3,7
1200226,영주의 하사품 상자[성배],44,3,7
1201110,1주차 점령 패키지 I 상자,44,3,7
1201120,1주차 점령 패키지 II 상자,44,3,7
1201130,1주차 점령 패키지 III 상자,44,3,7
1201131,호위 기사의 하사품 상자[주문서],44,3,7
1201132,호위 기사의 하사품 상자[각인석],44,3,7
1201133,호위 기사의 하사품 상자[스킬북],44,3,7
1201210,2주차 점령 패키지 I 상자,44,3,7
1201220,2주차 점령 패키지 II 상자,44,3,7
1201230,2주차 점령 패키지 III 상자,44,3,7
1201231,영주의 하사품 상자[주문서],44,3,7
1201232,영주의 하사품 상자[각인석],44,3,7
1201233,영주의 하사품 상자[스킬북],44,3,7
1201310,3주차 점령 패키지 I 상자,44,3,7
1201311,성주의 하사품 상자[뽑기권],44,3,7
1201312,성주의 하사품 상자[매터리얼],44,3,7
1201313,성주의 하사품 상자[재료],44,3,7
1201314,성주의 하사품 상자[비급서],44,3,7
1201320,3주차 점령 패키지 II 상자,44,3,7
1201321,성주의 하사품 상자[팔찌],44,3,7
1201322,성주의 하사품 상자[가면],44,3,7
1201323,성주의 하사품 상자[금관],44,3,7
1201324,성주의 하사품 상자[나팔],44,3,7
1201325,성주의 하사품 상자[부적],44,3,7
1201326,성주의 하사품 상자[성배],44,3,7
1201330,3주차 점령 패키지 III 상자,44,3,7
1201331,성주의 하사품 상자[주문서],44,3,7
1201332,성주의 하사품 상자[영혼석],44,3,7
1201333,성주의 하사품 상자[각인석],44,3,7
1201334,성주의 하사품 상자[스킬북],44,3,7
2000008,+8 해적의 유골,133,0,0
2000009,+9 해적의 유골,133,0,0
2000002,+2 해적의 유골,133,0,0
2000003,+3 해적의 유골,133,0,0
2000004,+4 해적의 유골,133,0,0
2000005,+5 해적의 유골,133,0,0
2000006,+6 해적의 유골,133,0,0
2000007,+7 해적의 유골,133,0,0
2000000,+0 해적의 유골,133,0,0
2000001,+1 해적의 유골,133,0,0
2000028,+8 해적의 북,133,0,0
2000029,+9 해적의 북,133,0,0
2000022,+2 해적의 북,133,0,0
2000023,+3 해적의 북,133,0,0
2000024,+4 해적의 북,133,0,0
2000025,+5 해적의 북,133,0,0
2000026,+6 해적의 북,133,0,0
2000027,+7 해적의 북,133,0,0
2000020,+0 해적의 북,133,0,0
2000021,+1 해적의 북,133,0,0
2000040,+0 해적의 뿔피리,133,0,0
2000041,+1 해적의 뿔피리,133,0,0
2000042,+2 해적의 뿔피리,133,0,0
2000043,+3 해적의 뿔피리,133,0,0
2000044,+4 해적의 뿔피리,133,0,0
2000045,+5 해적의 뿔피리,133,0,0
2000046,+6 해적의 뿔피리,133,0,0
2000047,+7 해적의 뿔피리,133,0,0
2000048,+8 해적의 뿔피리,133,0,0
2000049,+9 해적의 뿔피리,133,0,0
2001000,+0 화타포스의 영혼함,133,1,0
2001001,+1 화타포스의 영혼함,133,1,0
2001002,+2 화타포스의 영혼함,133,1,0
2001003,+3 화타포스의 영혼함,133,1,0
2001004,+4 화타포스의 영혼함,133,1,0
2001005,+5 화타포스의 영혼함,133,1,0
2001006,+6 화타포스의 영혼함,133,1,0
2001007,+7 화타포스의 영혼함,133,1,0
2001008,+8 화타포스의 영혼함,133,1,0
2001009,+9 화타포스의 영혼함,133,1,0
2001020,+0 벨제뷔트의 영혼함,133,1,0
2001021,+1 벨제뷔트의 영혼함,133,1,0
2001022,+2 벨제뷔트의 영혼함,133,1,0
2001023,+3 벨제뷔트의 영혼함,133,1,0
2001024,+4 벨제뷔트의 영혼함,133,1,0
2001025,+5 벨제뷔트의 영혼함,133,1,0
2001026,+6 벨제뷔트의 영혼함,133,1,0
2001027,+7 벨제뷔트의 영혼함,133,1,0
2001028,+8 벨제뷔트의 영혼함,133,1,0
2001029,+9 벨제뷔트의 영혼함,133,1,0
2001040,+0 카밀 디에고 2세의 영혼함,133,1,0
2001041,+1 카밀 디에고 2세의 영혼함,133,1,0
2001042,+2 카밀 디에고 2세의 영혼함,133,1,0
2001043,+3 카밀 디에고 2세의 영혼함,133,1,0
2001044,+4 카밀 디에고 2세의 영혼함,133,1,0
2001045,+5 카밀 디에고 2세의 영혼함,133,1,0
2001046,+6 카밀 디에고 2세의 영혼함,133,1,0
2001047,+7 카밀 디에고 2세의 영혼함,133,1,0
2001048,+8 카밀 디에고 2세의 영혼함,133,1,0
2001049,+9 카밀 디에고 2세의 영혼함,133,1,0
2002007,+7 파괴의 화로,133,2,0
2002008,+8 파괴의 화로,133,2,0
2002009,+9 파괴의 화로,133,2,0
